35786	17893	200	2942.0	1	1	0
35787	17893	25	2935.0	1	1	0
35788	17894	166	2950.0	0	1	0
35788	17894	200	2942.05	1	1	0
35788	17894	200	2942.0	1	1	0
35789	17894	200	2941.0	1	1	0
35791	17895	200	2941.4	1	1	0
35791	17895	1	2942.0	0	1	0
35794	17897	2	3010.0	0	1	0
35795	17897	1	2950.0	1	1	0
35797	17898	20	2950.0	1	1	0
35798	17899	175	2941.15	1	1	0
35798	17899	400	2942.0	1	1	0
35798	17899	200	2950.0	1	1	0
35799	17899	1	2950.0	0	1	0
35801	17900	5		0	1	0
35801	17900	10	2941.0	1	1	0
35802	17901	30	2960.0	0	1	0
35802	17901	25	2942.0	0	1	0
35803	17901	1	2950.0	1	1	0
35804	17902	10	2950.0	1	1	0
35805	17902	50	2950.05	1	1	0
35805	17902	2	2980.0	0	1	0
35807	17903	5	2968.5	0	1	0
35808	17904	1	2942.0	0	1	0
35809	17904	175	2932.0	1	1	0
35809	17904	200	2950.0	1	1	0
35809	17904	3	2950.0	1	1	0
35810	17905	200	2942.05	1	1	0
35813	17906	100	2933.0	1	1	0
35813	17906	25	2949.9	0	1	0
35813	17906	51	2950.05	1	1	0
35813	17906	1	2928.05	1	1	0
35813	17906	1	2928.05	1	1	0
35816	17908	51	2950.15	1	1	0
35818	17909	1	2960.0	0	1	0
35822	17911	1	2950.0	1	1	0
35823	17911	51	2950.25	1	1	0
35824	17912	1	2940.0	1	1	0
35827	17913	1	2990.0	0	1	0
35828	17914	5	2960.0	1	1	0
35830	17915	10	2933.0	1	1	0
35831	17915	10	2960.0	1	1	0
35831	17915	10	2950.15	0	1	0
35832	17916	100	2960.0	1	1	0
35832	17916	1	2950.0	1	1	0
35834	17917	50	2985.0	0	1	0
35834	17917	1	3200.0	0	1	0
35836	17918	25	2960.0	1	1	0
35836	17918	1	2970.0	0	1	0
35836	17918	1	2885.0	1	1	0
35837	17918	300	2949.0	0	1	0
35837	17918	100	2965.0	1	1	0
35837	17918	1	2975.0	0	1	0
35837	17918	200	2950.2	1	1	0
35837	17918	2	2960.0	1	1	0
35837	17918	1	2955.0	1	1	0
35838	17919	1	2980.0	0	1	0
35840	17920	100	2960.0	1	1	0
35840	17920	250	2960.0	1	1	0
35841	17920	1		1	1	0
35842	17921	100	2965.0	1	1	0
35842	17921	5	2960.0	1	1	0
35843	17921	25	2960.0	1	1	0
35843	17921	1	2955.0	1	1	0
35845	17922	100	2969.0	0	1	0
35847	17923	100	2901.0	1	1	0
35847	17923	500	2925.0	1	1	0
35847	17923	50	2960.0	0	1	0
35848	17924	5	2950.0	1	1	0
35848	17924	1	2950.0	1	1	0
35849	17924	1	2940.0	1	1	0
35850	17925	400	2960.0	0	1	0
35851	17925	5	3111.0	0	1	0
35852	17926	1	2955.0	1	1	0
35852	17926	2	2999.55	0	1	0
35853	17926	1	2885.0	1	1	0
35856	17928	50	2955.0	1	1	0
35860	17930	400	2960.0	0	1	0
35860	17930	5	2968.5	1	1	0
35861	17930	15	2950.0	1	1	0
35863	17931	1	2950.0	1	1	0
35863	17931	1	2973.0	0	1	0
35863	17931	2	3009.35	0	1	0
35864	17932	34	2960.1	1	1	0
35864	17932	1	2960.0	1	1	0
35864	17932	1		1	1	0
35870	17935	100	2985.0	0	1	0
35871	17935	2	3019.35	0	1	0
35872	17936	3	3020.0	0	1	0
35872	17936	250	2951.5	1	1	0
35872	17936	10	2968.5	1	1	0
35873	17936	3	2850.0	1	1	0
35873	17936	4	3105.0	0	1	0
35876	17938	2	3099.95	0	1	0
35879	17939	9		0	1	0
35880	17940	200	2959.95	0	1	0
35882	17941	50	2825.0	1	1	0
35883	17941	1500	2969.0	1	1	0
35883	17941	5	2941.0	1	1	0
35883	17941	200	2954.95	0	1	0
35887	17943	25	2960.0	1	1	0
35887	17943	15	2960.0	1	1	0
35887	17943	5	3065.0	0	1	0
35887	17943	400	2959.95	0	1	0
35889	17944	10	3000.0	0	1	0
35889	17944	1	2955.0	0	1	0
35890	17945	10	2901.0	1	1	0
35890	17945	10		1	1	0
35892	17946	20	2950.0	1	1	0
35893	17946	1	2970.0	1	1	0
35895	17947	1	2955.0	0	1	0
35895	17947	200	2969.0	0	1	0
35897	17948	200	2970.0	0	1	0
35897	17948	3	3490.0	0	1	0
35898	17949	200	2970.0	0	1	0
35899	17949	400	2952.3	1	1	0
35899	17949	5	2951.0	1	1	0
35900	17950	200	2970.0	0	1	0
35901	17950	400	2969.0	0	1	0
35902	17951	200	2969.0	0	1	0
35902	17951	1	2860.0	1	1	0
35903	17951	5	2960.0	1	1	0
35903	17951	200	2969.0	0	1	0
35905	17952	200	2970.0	0	1	0
35905	17952	200	2970.0	0	1	0
35905	17952	10	2980.0	0	1	0
35905	17952	20	3065.0	0	1	0
35906	17953	50	2968.5	1	1	0
35906	17953	20	2955.0	0	1	0
35907	17953	200	2968.9	0	1	0
35907	17953	1	2970.0	0	1	0
35907	17953	50	2752.35	1	1	0
35907	17953	200	2969.0	0	1	0
35908	17954	200	2955.0	0	1	0
35909	17954	1	2960.0	1	1	0
35909	17954	200	2970.0	0	1	0
35910	17955	100	2960.0	0	1	0
35910	17955	200	2969.0	0	1	0
35910	17955	200	2960.0	0	1	0
35911	17955	10	3050.0	0	1	0
35912	17956	1000	2960.0	0	1	0
35912	17956	200	2955.0	0	1	0
35912	17956	35	2934.0	1	1	0
35912	17956	92	3100.0	0	1	0
35913	17956	5	3233.0	0	1	0
35915	17957	100	2960.0	0	1	0
35915	17957	78	2960.05	1	1	0
35916	17958	1000	2960.0	0	1	0
35916	17958	1	2957.0	1	1	0
35917	17958	10	3075.0	0	1	0
35917	17958	400	2969.0	0	1	0
35918	17959	10	2933.0	1	1	0
35918	17959	200	2955.0	0	1	0
35919	17959	1	2950.0	1	1	0
35920	17960	20	2976.0	0	1	0
35923	17961	1	2950.0	1	1	0
35924	17962	1	2940.0	1	1	0
35924	17962	100	2965.0	1	1	0
35925	17962	1	2930.0	1	1	0
35926	17963	1	2952.3	0	1	0
35926	17963	1	2920.0	1	1	0
35926	17963	1	2960.0	0	1	0
35927	17963	1	2955.0	0	1	0
35928	17964	1	2910.0	1	1	0
35929	17964	1	2955.0	0	1	0
35930	17965	200	2965.0	0	1	0
35930	17965	1	2960.0	0	1	0
35930	17965	1	2975.0	0	1	0
35931	17965	1	2980.0	0	1	0
35933	17966	1	2970.0	0	1	0
35934	17967	1	2985.0	0	1	0
35936	17968	1	2980.0	0	1	0
35936	17968	400	2900.05	1	1	0
35936	17968	10	3000.0	0	1	0
35937	17968	1	2990.0	0	1	0
35937	17968	1	2961.0	1	1	0
35939	17969	20	2960.0	0	1	0
35940	17970	1	3000.0	0	1	0
35941	17970	1	2965.0	0	1	0
35942	17971	1	2960.0	1	1	0
35942	17971	1	2970.0	0	1	0
35944	17972	200	2968.8	0	1	0
35946	17973	1	2970.0	0	1	0
35948	17974	1	2960.0	0	1	0
35948	17974	100	2960.0	1	1	0
35948	17974	2	2955.0	1	1	0
35949	17974	1	2950.0	1	1	0
35949	17974	20	3150.0	0	1	0
35951	17975	5	2830.0	1	1	0
35951	17975	93	2956.0	1	1	0
35951	17975	2	2940.0	1	1	0
35953	17976	1		0	1	0
35956	17978	1	2960.0	0	1	0
35956	17978	1	2945.0	1	1	0
35956	17978	18	2940.0	1	1	0
35957	17978	200	2968.0	0	1	0
35958	17979	5	2955.0	0	1	0
35959	17979	1	2960.0	1	1	0
35959	17979	25	2965.0	0	1	0
35960	17980	200	2965.0	0	1	0
35960	17980	200	2952.15	1	1	0
35960	17980	5	2941.1	1	1	0
35962	17981	10	2963.0	1	1	0
35963	17981	1	2935.0	1	1	0
35965	17982	1	2960.0	1	1	0
35965	17982	100	2965.0	1	1	0
35966	17983	20	2965.0	1	1	0
35967	17983	1	2960.0	1	1	0
35968	17984	5	2999.0	0	1	0
35968	17984	30	2970.0	0	1	0
35970	17985	200	2968.0	0	1	0
35971	17985	10	2965.0	1	1	0
35971	17985	1	2955.0	1	1	0
35971	17985	500	2964.0	0	1	0
35976	17988	20	3200.0	0	1	0
35977	17988	200	2964.9	0	1	0
35977	17988	105	2964.0	0	1	0
35977	17988	10	2960.0	1	1	0
35977	17988	5	2970.0	0	1	0
35977	17988	500	2965.0	1	1	0
35978	17989	1		0	1	0
35978	17989	1	2925.0	0	1	0
35978	17989	10	2960.0	0	1	0
35980	17990	100	2970.0	1	1	0
35986	17993	200	2969.0	0	1	0
35986	17993	200	2961.25	1	1	0
35987	17993	1	2960.0	1	1	0
35988	17994	1	2955.0	1	1	0
35988	17994	1	2965.0	0	1	0
35989	17994	200	2970.0	0	1	0
35989	17994	1	2950.0	1	1	0
35990	17995	66	2965.0	1	1	0
35992	17996	10	2925.0	1	1	0
35994	17997	1	2960.0	1	1	0
35994	17997	200	2965.25	1	1	0
35997	17998	50	2962.0	1	1	0
35997	17998	1	2965.0	1	1	0
35999	17999	400	2961.35	1	1	0
35999	17999	1	2960.0	1	1	0
35999	17999	279		1	1	0
36002	18001	2	2885.0	1	1	0
36003	18001	200	2965.25	1	1	0
36005	18002	1	2970.0	1	1	0
36006	18003	36	2969.0	0	1	0
36007	18003	15	2970.0	0	1	0
36010	18005	1	2970.0	0	1	0
36011	18005	15	2950.0	1	1	0
36013	18006	1	2970.0	0	1	0
36015	18007	1	2975.0	0	1	0
36017	18008	1	2985.0	0	1	0
36017	18008	10	2992.0	0	1	0
36018	18009	5	2961.25	0	1	0
36021	18010	50	2965.0	1	1	0
36023	18011	8	3040.0	0	1	0
36024	18012	1	2965.0	0	1	0
36025	18012	200	2960.1	1	1	0
36026	18013	3	2997.0	0	1	0
36027	18013	400	2960.05	1	1	0
36027	18013	5	3000.0	0	1	0
36030	18015	250	2966.0	1	1	0
36031	18015	10	2925.0	1	1	0
36031	18015	1	2965.0	1	1	0
36032	18016	3	2985.9	0	1	0
36032	18016	3	2985.9	0	1	0
36032	18016	1500	2970.0	1	1	0
36033	18016	49	2970.0	1	1	0
36034	18017	112	2969.0	0	1	0
36035	18017	30	2970.0	1	1	0
36037	18018	200	2970.0	0	1	0
36040	18020	200	2950.2	1	1	0
36041	18020	1	2970.0	1	1	0
36045	18022	10	2965.0	0	1	0
36045	18022	10	2990.0	0	1	0
36045	18022	5	3050.0	0	1	0
36045	18022	25	2969.0	0	1	0
36049	18024	200	2970.0	0	1	0
36050	18025	200	2977.0	0	1	0
36050	18025	10	2979.95	0	1	0
36052	18026	1	2965.0	1	1	0
36053	18026	5	2970.55	1	1	0
36054	18027	50	2965.0	0	1	0
36056	18028	50	3088.0	0	1	0
36057	18028	50	2962.0	1	1	0
36058	18029	20	3030.0	0	1	0
36058	18029	10	2999.95	0	1	0
36058	18029	1	2985.0	0	1	0
36059	18029	1	2970.0	1	1	0
36060	18030	15	2961.0	0	1	0
36062	18031	10	2970.0	0	1	0
36062	18031	1	2990.0	0	1	0
36063	18031	1	2995.0	0	1	0
36065	18032	1	3000.0	0	1	0
36067	18033	3	2950.0	1	1	0
36068	18034	100	3019.9	0	1	0
36071	18035	3	2970.0	0	1	0
36073	18036	1	2965.0	1	1	0
36073	18036	10	2875.0	1	1	0
36075	18037	10	2880.0	1	1	0
36075	18037	25	2999.0	0	1	0
36076	18038	1	2975.0	0	1	0
36077	18038	1	2970.0	1	1	0
36078	18039	10	2971.0	1	1	0
36078	18039	3	2970.0	0	1	0
36078	18039	5	2970.0	0	1	0
36080	18040	86	2970.0	0	1	0
36081	18040	1	2990.0	0	1	0
36083	18041	5	2999.0	0	1	0
36084	18042	1		0	1	0
36085	18042	2	2970.0	0	1	0
36085	18042	1		1	1	0
36085	18042	10	3042.0	0	1	0
36085	18042	50	2780.0	1	1	0
36086	18043	8	2970.0	0	1	0
36086	18043	21	2965.0	0	1	0
36087	18043	5	2970.0	0	1	0
36087	18043	1	2970.0	1	1	0
36089	18044	1	2960.0	1	1	0
36092	18046	75	2970.0	0	1	0
36094	18047	1	2955.0	1	1	0
36095	18047	25	3019.0	0	1	0
36096	18048	10	2999.9	0	1	0
36097	18048	5	2900.0	1	1	0
36098	18049	1		0	1	0
36098	18049	3		0	1	0
36100	18050	7	3000.0	0	1	0
36101	18050	2	3100.0	0	1	0
36103	18051	1	2965.0	1	1	0
36103	18051	696	2971.0	1	1	0
36104	18052	1	2970.0	1	1	0
36105	18052	200	2971.0	1	1	0
36106	18053	20	2965.0	1	1	0
36107	18053	200	2960.05	1	1	0
36110	18055	1	2965.0	1	1	0
36111	18055	2		0	1	0
36112	18056	50	2966.0	1	1	0
36113	18056	200	2971.1	1	1	0
36115	18057	15	2999.0	0	1	0
36115	18057	1	2970.0	0	1	0
36116	18058	500	2970.0	0	1	0
36117	18058	3	2970.0	0	1	0
36120	18060	50	2970.0	0	1	0
36123	18061	1	2975.0	0	1	0
36124	18062	96	2972.0	1	1	0
36125	18062	1	2970.0	1	1	0
36125	18062	2	2970.7	1	1	0
36126	18063	50	2962.0	1	1	0
36129	18064	5	2950.0	1	1	0
36134	18067	20	2970.0	1	1	0
36136	18068	2	2980.0	1	1	0
36136	18068	5	2970.55	1	1	0
36138	18069	10	3100.0	0	1	0
36139	18069	1	3080.0	0	1	0
36140	18070	5	2972.0	0	1	0
36142	18071	200	2977.0	0	1	0
36142	18071	30	2990.0	0	1	0
36142	18071	1	2975.0	1	1	0
36142	18071	30	2972.0	0	1	0
36143	18071	1	2970.0	1	1	0
36145	18072	5		1	1	0
36145	18072	1	2972.0	1	1	0
36146	18073	100	2972.0	0	1	0
36147	18073	2	2907.0	1	1	0
36147	18073	1	2897.0	1	1	0
36147	18073	1	2887.0	1	1	0
36147	18073	3	2997.0	0	1	0
36147	18073	1	3007.0	0	1	0
36147	18073	1	3027.0	0	1	0
36147	18073	1	3037.0	0	1	0
36152	18076	400	2979.0	0	1	0
36152	18076	20	2971.0	1	1	0
36154	18077	1	2975.0	0	1	0
36155	18077	400	2979.0	0	1	0
36157	18078	50	2974.0	0	1	0
36158	18079	400	2978.9	0	1	0
36159	18079	100	2975.0	0	1	0
36159	18079	31	2966.0	1	1	0
36160	18080	5	2980.0	1	1	0
36161	18080	1	2900.05	1	1	0
36163	18081	1	2850.05	1	1	0
36164	18082	50	2970.0	0	1	0
36164	18082	1	2980.0	0	1	0
36165	18082	1	2965.0	1	1	0
36166	18083	1	2875.05	1	1	0
36167	18083	1	2975.0	0	1	0
36167	18083	1	2990.0	0	1	0
36168	18084	1	2960.0	1	1	0
36169	18084	1	2995.0	0	1	0
36171	18085	100	2975.0	0	1	0
36171	18085	25	2971.0	0	1	0
36173	18086	1	3000.0	0	1	0
36173	18086	25	2971.0	0	1	0
36174	18087	25	2971.0	0	1	0
36176	18088	100	3006.0	0	1	0
36176	18088	50	2971.0	0	1	0
36177	18088	100	2972.0	0	1	0
36178	18089	5	2985.0	0	1	0
36180	18090	5		1	1	0
36180	18090	1		0	1	0
36181	18090	50	2973.0	1	1	0
36184	18092	10	2930.0	1	1	0
36185	18092	1	2975.0	0	1	0
36188	18094	18	2950.0	1	1	0
36191	18095	200	2960.05	1	1	0
36191	18095	15	2973.0	0	1	0
36192	18096	200	2978.0	0	1	0
36192	18096	10	2940.0	1	1	0
36194	18097	10	2972.0	1	1	0
36196	18098	50	2970.0	0	1	0
36196	18098	50	2973.0	0	1	0
36197	18098	9		0	1	0
36199	18099	25	3000.0	0	1	0
36201	18100	5	3049.0	0	1	0
36202	18101	100	2974.0	1	1	0
36207	18103	1	2975.0	0	1	0
36208	18104	10	2975.0	0	1	0
36208	18104	100	3020.0	0	1	0
36208	18104	190	2974.0	0	1	0
36211	18105	1	2811.0	1	1	0
36212	18106	14	3150.0	0	1	0
36213	18106	150	2974.0	0	1	0
36214	18107	100	2970.0	0	1	0
36215	18107	20	2970.0	1	1	0
36215	18107	1	2974.0	1	1	0
36217	18108	10	3039.0	0	1	0
36218	18109	1	3060.0	0	1	0
36220	18110	100	2973.0	0	1	0
36222	18111	1	2970.0	0	1	0
36222	18111	20	2945.0	1	1	0
36223	18111	12	2970.0	1	1	0
36223	18111	31	2972.0	1	1	0
36223	18111	3	3070.0	0	1	0
36224	18112	400	2960.05	1	1	0
36225	18112	2	2973.0	0	1	0
36226	18113	200	2971.0	0	1	0
36227	18113	5	3020.0	0	1	0
36228	18114	10	3020.0	0	1	0
36229	18114	100	2971.6	0	1	0
36229	18114	20	2967.0	1	1	0
36231	18115	100	2960.0	0	1	0
36231	18115	20	2945.0	1	1	0
36231	18115	6		1	1	0
36232	18116	150	2974.0	0	1	0
36233	18116	2	2971.0	1	1	0
36234	18117	1	2980.0	0	1	0
36236	18118	2		0	1	0
36238	18119	1	3160.0	0	1	0
36241	18120	20	2945.0	1	1	0
36241	18120	200	2978.0	0	1	0
36241	18120	200	2995.0	0	1	0
36242	18121	200	2966.1	1	1	0
36242	18121	100	2972.0	0	1	0
36242	18121	190	2974.0	0	1	0
36249	18124	100	2970.0	0	1	0
36249	18124	192	2973.7	0	1	0
36249	18124	5	2971.0	1	1	0
36251	18125	1	2974.0	1	1	0
36252	18126	1	2974.0	1	1	0
36252	18126	1	2974.0	1	1	0
36253	18126	1	2974.0	1	1	0
36254	18127	1	2970.0	0	1	0
36256	18128	1	2971.0	0	1	0
36258	18129	900	2972.0	1	1	0
36260	18130	1		0	1	0
36261	18130	1	3199.0	0	1	0
36262	18131	5	2967.0	0	1	0
36263	18131	200	2966.1	1	1	0
36263	18131	1	2967.0	1	1	0
36264	18132	4	2973.0	1	1	0
36265	18132	200	2972.0	0	1	0
36267	18133	10	3010.0	0	1	0
36269	18134	192	2972.85	0	1	0
36270	18135	603	2976.0	1	1	0
36270	18135	1	2928.05	1	1	0
36271	18135	1		0	1	0
36271	18135	25	3070.0	0	1	0
36272	18136	1		1	1	0
36272	18136	200	2972.0	0	1	0
36274	18137	1	2973.7	1	1	0
36275	18137	25	3030.0	0	1	0
36276	18138	1	2970.0	1	1	0
36276	18138	100	2973.0	0	1	0
36276	18138	200	2976.0	0	1	0
36277	18138	200	2972.0	0	1	0
36277	18138	60	2980.0	0	1	0
36279	18139	1	2980.0	0	1	0
36281	18140	25	2972.0	0	1	0
36281	18140	1	2975.0	0	1	0
36282	18141	1	2975.0	0	1	0
36284	18142	1	2973.7	1	1	0
36287	18143	3	2999.0	0	1	0
36287	18143	200	2976.0	0	1	0
36287	18143	10	3165.0	0	1	0
36288	18144	199	2971.9	0	1	0
36288	18144	25	2970.0	0	1	0
36289	18144	1		0	1	0
36290	18145	1	2971.95	0	1	0
36291	18145	1	2970.0	0	1	0
36291	18145	100	2972.0	0	1	0
36291	18145	1	2973.7	1	1	0
36293	18146	10	3010.0	0	1	0
36294	18147	5	3055.0	0	1	0
36296	18148	100	2992.0	0	1	0
36297	18148	1	2960.0	1	1	0
36298	18149	1	2970.0	1	1	0
36299	18149	1	2965.0	1	1	0
36299	18149	200	2960.1	1	1	0
36299	18149	279		1	1	0
36300	18150	100	2972.0	0	1	0
36301	18150	50	2973.7	1	1	0
36302	18151	1	2970.0	1	1	0
36302	18151	5		0	1	0
36306	18153	100	2973.0	0	1	0
36306	18153	40	2972.0	0	1	0
36309	18154	300	2970.0	0	1	0
36309	18154	100	2967.0	0	1	0
36311	18155	200	2970.0	1	1	0
36314	18157	400	2978.9	0	1	0
36314	18157	400	2911.0	1	1	0
36314	18157	400	2952.3	1	1	0
36314	18157	93	2956.0	1	1	0
36316	18158	1	2970.0	0	1	0
36316	18158	1	2972.5	0	1	0
36317	18158	8	2970.0	0	1	0
36317	18158	2	2970.0	1	1	0
36318	18159	200	2967.0	1	1	0
36320	18160	25	3050.0	0	1	0
36320	18160	4	2969.9	0	1	0
36321	18160	50	2966.0	1	1	0
36321	18160	50	2967.0	1	1	0
36324	18162	200	2967.1	1	1	0
36325	18162	50	2992.0	0	1	0
36325	18162	8	2972.0	0	1	0
36330	18165	200	2967.1	1	1	0
36333	18166	50		1	1	0
36336	18168	10	3150.0	0	1	0
36337	18168	50	2968.0	1	1	0
36338	18169	150	2966.1	1	1	0
36338	18169	10	3050.0	0	1	0
36344	18172	100	2969.9	1	1	0
36346	18173	5	3000.0	0	1	0
36348	18174	50	2970.0	1	1	0
36349	18174	50	2975.0	0	1	0
36349	18174	8	2970.0	0	1	0
36349	18174	200	2967.1	1	1	0
36350	18175	50	2968.0	1	1	0
36350	18175	100	2970.0	1	1	0
36354	18177	8	2969.9	0	1	0
36361	18180	150	2968.1	1	1	0
36361	18180	1	2975.0	0	1	0
36362	18181	1	2980.0	0	1	0
36363	18181	200	2975.0	0	1	0
36365	18182	20	2967.0	0	1	0
36367	18183	10	2970.0	1	1	0
36367	18183	200	2969.9	0	1	0
36368	18184	10	2970.05	1	1	0
36370	18185	10	3011.0	0	1	0
36370	18185	200	2975.0	0	1	0
36373	18186	15	3000.0	0	1	0
36374	18187	200	2969.9	0	1	0
36376	18188	20	2967.0	0	1	0
36380	18190	20	2969.0	1	1	0
36386	18193	1	2990.0	0	1	0
36386	18193	8	2972.0	0	1	0
36387	18193	10	3184.0	0	1	0
36388	18194	1	2972.5	0	1	0
36388	18194	50	3000.0	0	1	0
36388	18194	1	3000.0	0	1	0
36392	18196	15	3195.0	0	1	0
36394	18197	1	2967.0	1	1	0
36395	18197	200	2971.95	0	1	0
36396	18198	114	2966.1	1	1	0
36397	18198	2	3010.0	0	1	0
36401	18200	20	2969.0	1	1	0
36402	18201	10	3000.0	0	1	0
36403	18201	200	2971.95	0	1	0
36404	18202	20	3000.0	0	1	0
36408	18204	200	2971.9	0	1	0
36414	18207	5	2972.0	0	1	0
36414	18207	2	3020.0	0	1	0
36414	18207	10	3070.0	0	1	0
36415	18207	25	2935.0	1	1	0
36417	18208	2	2967.0	0	1	0
36419	18209	9		0	1	0
36420	18210	25	2971.0	0	1	0
36422	18211	1	2976.5	0	1	0
36422	18211	5	2972.0	1	1	0
36422	18211	5	2967.05	1	1	0
36425	18212	10	2972.0	0	1	0
36428	18214	200	2971.9	0	1	0
36429	18214	64	2971.0	0	1	0
36435	18217	64	2970.0	0	1	0
36436	18218	1	2800.0	1	1	0
36439	18219	105	2967.1	1	1	0
36442	18221	20	2957.0	1	1	0
36445	18222	1	2967.1	1	1	0
36447	18223	10	3010.0	0	1	0
36453	18226	64	2970.0	0	1	0
36453	18226	1	2975.0	0	1	0
36455	18227	20	3150.0	0	1	0
36457	18228	2	2916.0	0	1	0
36464	18232	250	2967.05	0	1	0
36466	18233	1	2967.1	0	1	0
36468	18234	200	2970.9	0	1	0
36468	18234	140	2967.0	0	1	0
36471	18235	200	2970.0	0	1	0
36472	18236	40	3010.0	0	1	0
36473	18236	1	2967.0	0	1	0
36476	18238	200	2971.0	1	1	0
36477	18238	1	2975.0	0	1	0
36477	18238	1	2980.0	0	1	0
36478	18239	250	2967.2	1	1	0
36482	18241	1	2965.0	1	1	0
36482	18241	200	2961.0	1	1	0
36483	18241	1	2975.0	0	1	0
36485	18242	1	2980.0	0	1	0
36488	18244	1	2965.0	1	1	0
36488	18244	1	2971.0	0	1	0
36489	18244	200	2970.9	0	1	0
36492	18246	1	2965.0	1	1	0
36492	18246	10	3070.0	0	1	0
36493	18246	1	2960.0	1	1	0
36494	18247	8	2967.1	0	1	0
36495	18247	1	2962.0	1	1	0
36497	18248	4	2967.2	0	1	0
36497	18248	200	2961.0	1	1	0
36500	18250	400	2967.95	0	1	0
36500	18250	1	2970.0	0	1	0
36500	18250	1	2990.0	0	1	0
36501	18250	170	2970.0	0	1	0
36502	18251	1	2972.5	0	1	0
36502	18251	5	2970.0	0	1	0
36502	18251	50	2966.9	0	1	0
36503	18251	1	2995.0	0	1	0
36504	18252	200	2967.0	0	1	0
36504	18252	1	2975.0	0	1	0
36505	18252	200	2960.0	1	1	0
36507	18253	400	2967.95	0	1	0
36512	18256	400	2969.95	0	1	0
36517	18258	170	2970.0	0	1	0
36518	18259	1	2975.0	0	1	0
36520	18260	23	2969.9	0	1	0
36521	18260	5	3097.9	0	1	0
36522	18261	1	2975.0	0	1	0
36523	18261	23	2969.9	0	1	0
36523	18261	1	2970.0	0	1	0
36526	18263	40	2967.0	0	1	0
36528	18264	1	2963.0	1	1	0
36529	18264	5	2965.0	0	1	0
36530	18265	200	2961.2	1	1	0
36530	18265	8	2957.0	1	1	0
36534	18267	1	2980.0	0	1	0
36535	18267	100	2970.0	1	1	0
36535	18267	1	2990.0	0	1	0
36536	18268	1	2965.0	0	1	0
36536	18268	7	3074.35	0	1	0
36537	18268	1	2965.0	1	1	0
36537	18268	1	2960.0	1	1	0
36539	18269	1	2965.0	0	1	0
36539	18269	1	2970.0	0	1	0
36540	18270	1	2950.0	1	1	0
36541	18270	1	2985.0	0	1	0
36542	18271	1	2940.0	1	1	0
36542	18271	5	2965.0	1	1	0
36545	18272	20	2965.0	0	1	0
36546	18273	1	2950.0	1	1	0
36548	18274	1	2940.0	1	1	0
36550	18275	1	2930.0	1	1	0
36551	18275	1	2960.0	1	1	0
36553	18276	141	2969.0	0	1	0
